ID1	294		21	2955	521	10.051	274008
ID1	295		21	2976	521	10.0881	274940
ID1	296		21	2997	521	10.125	275872
ID1	297		21	3018	521	10.1616	276804
ID1	298		21	3039	521	10.198	277736
ID1	299		21	3060	521	10.2341	278668
ID1	300		21	3081	521	10.27	279600
ID1	301		21	3102	521	10.3056	280532
ID1	302		21	3123	521	10.3411	281464
ID1	303		21	3144	521	10.3762	282396
ID1	304		21	3165	521	10.4112	283328
ID1	305		21	3186	521	10.4459	284260
ID1	306		21	3207	522	10.4804	285192
ID1	307		22	3229	522	10.5179	286124
ID1	308		22	3251	522	10.5552	287056
ID1	309		22	3273	522	10.5922	287988
ID1	310		22	3295	522	10.629	288920
ID1	311		22	3317	522	10.6656	289852
ID1	312		22	3339	522	10.7019	290784
ID1	313		22	3361	522	10.738	291716
ID1	314		22	3383	522	10.7739	292648
ID1	315		22	3405	522	10.8095	293580
ID1	316		22	3427	522	10.8449	294512
ID1	317		22	3449	522	10.8801	295444
ID1	318		22	3471	522	10.9151	296376
ID1	319		22	3493	522	10.9498	297308
ID1	320		22	3515	523	10.9844	298240
ID1	321		23	3538	523	11.0218	299172
ID1	322		23	3561	523	11.059	300104
ID1	323		23	3584	523	11.096	301036
ID1	324		23	3607	523	11.1327	301968
ID1	325		23	3630	523	11.1692	302900
ID1	326		23	3653	523	11.2055	303832
ID1	327		23	3676	523	11.2416	304764
ID1	328		23	3699	523	11.2774	305696
ID1	329		23	3722	523	11.3131	306628
ID1	330		23	3745	523	11.3485	307560
ID1	331		23	3768	523	11.3837	308492
ID1	332		23	3791	523	11.4187	309424
ID1	333		23	3814	523	11.4535	310356
ID1	334		23	3837	524	11.488	311288
ID1	335		24	3861	524	11.5254	312220
ID1	336		24	3885	524	11.5625	313152
ID1	337		24	3909	524	11.5994	314084
ID1	338		24	3933	524	11.6361	315016
ID1	339		24	3957	524	11.6726	315948
ID1	340		24	3981	524	11.7088	316880
ID1	341		24	4005	524	11.7449	317812
ID1	342		24	4029	524	11.7807	318744
ID1	343		24	4053	524	11.8163	319676
ID1	344		24	4077	524	11.8517	320608
ID1	345		24	4101	524	11.887	321540
ID1	346		24	4125	524	11.922	322472
ID1	347		24	4149	524	11.9568	323404
ID1	348		24	4173	525	11.9914	324336
ID1	349		25	4198	525	12.0287	325268
ID1	350		25	4223	525	12.0657	326200
ID1	351		25	4248	525	12.1026	327132
ID1	352		25	4273	525	12.1392	328064
ID1	353		25	4298	525	12.1756	328996
ID1	354		25	4323	525	12.2119	329928
ID1	355		25	4348	525	12.2479	330860
ID1	356		25	4373	525	12.2837	331792
ID1	357		25	4398	525	12.3193	332724
ID1	358		25	4423	525	12.3547	333656
ID1	359		25	4448	525	12.39	334588
ID1	360		25	4473	525	12.425	335520
ID1	361		25	4498	525	12.4598	336452
ID1	362		25	4523	526	12.4945	337384
ID1	363		26	4549	526	12.5317	338316
ID1	364		26	4575	526	12.5687	339248
ID1	365		26	4601	526	12.6055	340180
ID1	366		26	4627	526	12.6421	341112
ID1	367		26	4653	526	12.6785	342044
ID1	368		26	4679	526	12.7147	342976
ID1	369		26	4705	526	12.7507	343908
ID1	370		26	4731	526	12.7865	344840
ID1	371		26	4757	526	12.8221	345772
